fecha,direccion,categoria,latitudes,longitudes
2010-04-05 18:30:00,"CR31 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5239607,-76.30226119999999
2010-04-05 10:30:00,"CR27 #28-12, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5252107,-76.2982289
2010-04-05 14:10:00,"CL26 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5238162,-76.30133119999999
2010-04-05 08:00:00,"CL27 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5249401,-76.3028183
2010-04-05 17:40:00,"CR19 #18-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5169818,-76.29084710000001
2010-04-05 20:00:00,"CL16 #24A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5058658,-76.2963202
2010-04-06 02:00:00,"CR26A #26-27, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5237148,-76.298367
2010-04-06 05:00:00,"CL29 #19-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5250308,-76.2914235
2010-04-06 15:50:00,"CL31 #10-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
2010-04-06 20:05:00,"CL18 #25-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5168445,-76.2978158
2010-04-06 19:20:00,"CL18 #23-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5168094,-76.2948742
2010-04-07 00:00:00,"CL18 #28-67, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.516955,-76.3011933
2010-04-07 00:00:00,"CL26 #27-14, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5235282,-76.2987709
2010-04-07 00:00:00,"CR24 #23-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5208105,-76.2958345
2010-04-07 18:00:00,"CL13 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5121669,-76.2958953
2010-04-07 23:30:00,"CR34A #18A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-07 08:00:00,"CR31 #26-58, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5243873,-76.3020757
2010-04-07 19:00:00,"CR27 #14A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5135785,-76.3002009
2010-04-08 23:30:00,"CR25 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5229344,-76.2969444
2010-04-08 11:30:00,"CR28 #24-25, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5221035,-76.299712
2010-04-08 13:00:00,"CL27 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5246873,-76.3011787
2010-04-08 19:50:00,"CL26 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5238162,-76.30133119999999
2010-04-08 15:00:00,"CL13 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5121669,-76.2958953
2010-04-08 04:00:00,"CR28 #26-26, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.523914500000001,-76.2993625
2010-04-09 15:17:00,"CL22 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.520047,-76.298354
2010-04-09 08:00:00,"CR28 #20-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5186208,-76.3001817
2010-04-09 14:00:00,"CL23 #33-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5215768,-76.303709
2010-04-09 05:00:00,"CL24 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5215134,-76.2959132
2010-04-10 12:30:00,"CL28 #6-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.522319,-76.28191749999999
2010-04-11 14:00:00,"CR31 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5292568,-76.3013157
2010-04-11 20:00:00,"CL16 #25A-21, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5110186,-76.3039081
2010-04-12 00:00:00,"CR20 #20A-13, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5185184,-76.28847809999999
2010-04-12 11:30:00,"CR29A #11-47, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5109965,-76.3018472
2010-04-12 15:45:00,"CL22 #19-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5191575,-76.2780173
2010-04-12 00:00:00,"CL21 #24A-67, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5200509,-76.28183609999999
2010-04-12 14:50:00,"CR26 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5231227,-76.2978655
2010-04-13 15:00:00,"CR19 #31-15, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5406697,-76.2909459
2010-04-13 11:00:00,"CL26 #26-11, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5231095,-76.2980032
2010-04-13 20:30:00,"CR17 #23-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5207833,-76.2899606
2010-04-13 04:00:00,"CR26 #19-63, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5184154,-76.298771
2010-04-14 09:30:00,"CR29 #21-43, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-14 11:00:00,"CL22 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5204844,-76.30189659999999
2010-04-14 10:00:00,"CR32 #12-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-14 17:10:00,"CL18 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5168726,-76.2989496
2010-04-14 04:00:00,"CL25 #6-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5206667,-76.2816995
2010-04-15 21:05:00,"CR33A #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-15 21:30:00,"CR31 #19A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5183133,-76.3033616
2010-04-15 03:40:00,"CL16 #19-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-15 09:00:00,"CL24 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5218958,-76.2996627
2010-04-15 10:00:00,"CL11 #24-11, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5094745,-76.2962127
2010-04-16 16:02:00,"CL15 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-16 18:30:00,"CL13A #24C-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5070475,-76.2972958
2010-04-16 00:00:00,"CR29 #22-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-16 16:30:00,"CR34 #19B-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5191728,-76.3068
2010-04-16 19:40:00,"CL27 #33-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5250358,-76.303534
2010-04-16 19:30:00,"CL26 #8-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5215291,-76.2834199
2010-04-17 04:00:00,"CR27 #24-73, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-17 12:30:00,"CL29 #26-23, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5258465,-76.2976757
2010-04-17 13:20:00,"CR23 #17-80, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-17 21:30:00,"CR24 #22-76, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5203115,-76.2958057
2010-04-17 10:00:00,"CR24 #12B-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.511347,-76.2958792
2010-04-18 14:55:00,"CR21 #20-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5270462,-76.2997783
2010-04-18 00:00:00,"CL23 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5197226,-76.2794779
2010-04-18 11:53:00,"CR30 #25-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5229971,-76.3014644
2010-04-19 07:00:00,"CL29 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5260404,-76.2990679
2010-04-19 11:10:00,"CR19 #16-26, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5149212,-76.2909878
2010-04-19 03:00:00,"CL28 #24-23, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5246988,-76.29592269999999
2010-04-20 14:00:00,"CR27 #26-81, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5238516,-76.2987093
2010-04-20 15:40:00,"CR19 #22-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5372068,-76.2927936
2010-04-20 17:30:00,"CR26 #6-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5015177,-76.2976405
2010-04-20 18:00:00,"CR26 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5231227,-76.2978655
2010-04-20 14:00:00,"CR32 #20-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-20 17:30:00,"CR32 #22-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-21 23:20:00,"CR26 #25-26, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5225646,-76.2978224
2010-04-21 13:15:00,"CR25 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5229344,-76.2969444
2010-04-21 18:40:00,"CR33 #21-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.531282,-76.3030406
2010-04-21 20:20:00,"CL16 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5062121,-76.298593
2010-04-21 11:15:00,"CR19 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528874,-76.290352
2010-04-21 12:50:00,"CR16 #22A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5270462,-76.2997783
2010-04-22 15:30:00,"CL27 #25-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5241021,-76.2968038
2010-04-22 16:00:00,"CR26 #14-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.513211,-76.29907299999999
2010-04-22 08:50:00,"CR46A #56A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5478601,-76.31362779999999
2010-04-22 18:30:00,"CR28 #18-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5171447,-76.30040819999999
2010-04-22 03:00:00,"CR30A #20-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5270462,-76.2997783
2010-04-23 08:30:00,"CL27 #27-26, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5244297,-76.29861249999999
2010-04-23 20:30:00,"CL42 #47-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5385709,-76.316238
2010-04-23 22:00:00,"CR27 #27-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5243407,-76.2985459
2010-04-23 08:00:00,"CR1 #36-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-23 17:00:00,"CL13A #27-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5127431,-76.3000489
2010-04-24 00:00:00,"CR23 #23-43, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-24 02:00:00,"CR28 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5219031,-76.2996531
2010-04-24 15:00:00,"CL25 #26-22, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5224916,-76.298244
2010-04-24 17:10:00,"CR30 #18-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5169483,-76.30255919999999
2010-04-24 10:50:00,"CR20 #19-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5300882,-76.3008035
2010-04-25 11:05:00,"CR25 #19-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5176395,-76.2976882
2010-04-25 17:00:00,"CL27 #27-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5243335,-76.2985554
2010-04-25 17:30:00,"CL42 #34-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5386149,-76.3026373
2010-04-26 17:30:00,"CL42 #34-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5386149,-76.3026373
2010-04-26 02:40:00,"CL31 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
2010-04-26 07:05:00,"CR28 #23-13, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5210933,-76.29993139999999
2010-04-26 17:45:00,"CL25 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5229902,-76.3014752
2010-04-26 12:30:00,"CR27 #25-26, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5228221,-76.2987143
2010-04-27 05:00:00,"CL25 #17-78, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5224054,-76.2907321
2010-04-27 22:30:00,"CR28 #22-22, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.520404,-76.2998712
2010-04-28 17:35:00,"CR23 #17-73, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5163519,-76.29490129999999
2010-04-28 15:50:00,"CR20 #26-20, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-04-28 20:00:00,"CR31 #13-33, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5309059,-76.3010723
2010-04-28 14:30:00,"CR27 #7-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5347181,-76.2967257
2010-04-29 00:05:00,"CL27B #12-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5235712,-76.2867368
2010-04-29 16:00:00,"CR10 #27-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5226008,-76.28481699999999
2010-04-29 03:00:00,"CR1A #21-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
2010-04-29 21:30:00,"CL23A #11-110, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5207724,-76.29346369999999
2010-04-30 23:30:00,"CL26 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5240379,-76.3029578
2010-04-30 17:58:00,"CR1 #23-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5275467,-76.29472009999999
2010-04-30 00:45:00,"CR1 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
2010-04-30 20:40:00,"CL27 #5-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5217166,-76.2808352
2010-04-30 09:00:00,"CR27 #5E-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5329839,-76.2961174
2010-04-30 01:00:00,"CL18 #23-9, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5168065,-76.294945
2010-04-30 08:30:00,"CL27 #3-38, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5213287,-76.2797713
2010-04-30 21:00:00,"CL22 #3-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5192326,-76.2794778
2010-05-01 16:20:00,"CL26 #20A-34, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5225965,-76.2930362
2010-05-01 03:25:00,"CL29 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5265043,-76.3018182
2010-05-01 10:50:00,"CL25B #13-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5238099,-76.3080609
2010-05-01 19:09:00,"CR5 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5095547,-76.30384459999999
2010-05-02 20:00:00,"CL31 #7-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
2010-05-02 11:35:00,"CL23 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5213071,-76.30174389999999
2010-05-02 10:00:00,"CL25 #9-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5208994,-76.284033
2010-05-02 21:45:00,"CL26 #5-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5211336,-76.2814588
2010-05-02 17:34:00,"CL31 #10-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
2010-05-02 11:00:00,"CR27 #4A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5141943,-76.30148179999999
2010-05-03 17:30:00,"CR35A #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5468008,-76.30757030000001
2010-05-03 09:00:00,"CL23 #25A-18, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5209139,-76.2978846
2010-05-03 00:50:00,"CR36 #34A-28, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.532636,-76.3061846
2010-05-03 15:40:00,"CL40A #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5373744,-76.31147849999999
2010-05-03 17:00:00,"CR44 #37-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5340986,-76.3149493
2010-05-03 20:37:00,"CR35 #32B-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5307603,-76.3048881
2010-05-04 12:55:00,"CR37 #37-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-04 13:00:00,"CR41 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5388101,-76.31148189999999
2010-05-04 06:40:00,"CL36 #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.53324,-76.31137830000002
2010-05-05 08:00:00,"CR43 #35A-5, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-05 21:30:00,"CL39 #36-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5362607,-76.30704589999999
2010-05-05 16:00:00,"CL35 #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5322839,-76.3113613
2010-05-05 23:00:00,"CL31 #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5289718,-76.30575739999999
2010-05-06 16:00:00,"CL23A #36-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.522055,-76.30762709999999
2010-05-06 19:40:00,"CL31 #44-239, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5286928,-76.31711899999999
2010-05-07 21:45:00,"CR30 #21-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5197638,-76.30205839999999
2010-05-07 06:30:00,"CL31 #34-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5257148,-76.2822307
2010-05-07 00:00:00,"CR37 #34A-66, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5327505,-76.30703009999999
2010-05-07 19:00:00,"CL36 #45-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5333007,-76.3160007
2010-05-07 09:30:00,"CL34 #44-90, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-07 11:00:00,"CL32 #35-73, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-07 15:00:00,"CR38 #33-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5311194,-76.3076121
2010-05-08 19:45:00,"CR27 #37-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5334626,-76.29695149999999
2010-05-08 10:00:00,"CL37A #44-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5344846,-76.3150623
2010-05-08 17:15:00,"CL31 #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
2010-05-09 19:00:00,"CL36 #46-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5332662,-76.3169688
2010-05-09 17:00:00,"CR27 #37A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5335829,-76.2970173
2010-05-09 19:00:00,"CL38 #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.534365,-76.2949
2010-05-09 19:00:00,"CL47A #45A-5, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.542689900000001,-76.3171826
2010-05-09 15:00:00,"CL30 #40-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5286181,-76.3101227
2010-05-09 18:00:00,"CR44A #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-10 09:20:00,"CL26 #36-41, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5250928,-76.3078566
2010-05-10 15:00:00,"CL36 #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.53408,-76.30576959999999
2010-05-10 11:20:00,"CL32 #36-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.530074,-76.3065573
2010-05-11 12:12:00,"CR44 #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5322068,-76.31487539999999
2010-05-11 06:00:00,"CL31 #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5289718,-76.30575739999999
2010-05-11 07:40:00,"CR35 #47-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5432568,-76.3074906
2010-05-11 11:30:00,"CL36 #34A-38, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5341508,-76.3051251
2010-05-11 16:00:00,"CL34 #42A-8, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-11 00:00:00,"CR38 #37-64, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5350734,-76.3083486
2010-05-11 09:45:00,"CL42 #34C-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5386331,-76.3045667
2010-05-12 08:40:00,"CR37 #40-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-12 14:00:00,"CL33 #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5362979,-76.30252279999999
2010-05-12 21:00:00,"CL31 #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5294636,-76.3091731
2010-05-12 11:30:00,"CL32 #39-59, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-12 12:45:00,"CL41 #46-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5377539,-76.3154301
2010-05-13 21:10:00,"CL31 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
2010-05-13 16:00:00,"CR41 #37-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5341644,-76.3113822
2010-05-13 10:26:00,"CR35A #25C-16, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5240673,-76.3075582
2010-05-13 14:30:00,"CR41 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5388101,-76.31148189999999
2010-05-14 11:30:00,"CL30 #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5225864,-76.27987
2010-05-14 13:30:00,"CR35 #33A-69, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5322512,-76.3054707
2010-05-14 13:20:00,"CL38 #46-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5352414,-76.3171639
2010-05-14 17:02:00,"CR35 #36-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5447941,-76.3075909
2010-05-14 13:23:00,"CL31 #36-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
2010-05-14 22:30:00,"CR36 #25B-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5237921,-76.3075693
2010-05-14 19:30:00,"CL31 #44-239, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5286928,-76.31711899999999
2010-05-15 07:00:00,"CR38A #40-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5366294,-76.30919519999999
2010-05-15 18:15:00,"CL30 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5267403,-76.2972058
2010-05-15 14:25:00,"CL31A #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5299746,-76.30910759999999
2010-05-15 16:30:00,"CL31 #44-239, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5286928,-76.31711899999999
2010-05-16 17:00:00,"CL36 #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5334409,-76.30897279999999
2010-05-16 11:45:00,"CL31 #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5294636,-76.3091731
2010-05-16 13:00:00,"CL37 #41-12, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5342083,-76.3114784
2010-05-16 12:15:00,"CL38 #43-25, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5349261,-76.31441699999999
2010-05-17 12:45:00,"CL39 #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5359931,-76.3114487
2010-05-17 17:00:00,"CL31 #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5289718,-76.30575739999999
2010-05-17 13:15:00,"CR42 #42-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5409378,-76.3131066
2010-05-18 13:00:00,"CR36 #23D-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5223625,-76.30756389999999
2010-05-18 15:30:00,"CL40 #9-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5357311,-76.28231939999999
2010-05-18 20:45:00,"CR16 #42-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-18 00:00:00,"CL34 #14-39, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-18 13:50:00,"CL36 #6-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5333677,-76.2800675
2010-05-19 09:00:00,"CR1A #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-19 16:00:00,"CL32 #8-91, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5271303,-76.28203429999999
2010-05-19 11:00:00,"CL34 #17-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-19 11:30:00,"CR4 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-19 19:00:00,"CL69 #26A-126, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.555196,-76.2913524
2010-05-20 09:00:00,"CL33B #7-24, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2010-05-20 09:30:00,"CL31 #10-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
